new iteration,
16271.95664,906.3288584
11929.30537,5279.560789
16744.5478,913.9849571
15027.24148,3066.333893
17710.52002,700.6695057
14675.68921,4534.807255
13783.88619,6098.401046
15666.44871,4698.819271
new iteration,
477.8099148,449.3601681
420.9714811,522.7433534
711.6312752,783.3748607
1984.347782,752.8906878
2014.644256,788.0388417
585.4939442,2631.789044
2813.606428,692.2067171
3097.282988,616.2134994
1610.765859,2470.888044
1561.558512,2697.319825
3779.390873,831.5661065
3697.738823,932.6408424
4956.450638,627.4397313
5533.253374,568.4364205
7202.898972,677.210706
7303.33368,638.850769
7438.821883,920.3510012
7936.84098,701.2233099
8239.172884,686.9825593
8626.020339,695.3573228
8806.155444,667.2680236
9998.427592,478.1461924
10021.37343,627.2105484
11744.73908,627.5153426
10028.79341,2831.097869
12427.90109,495.647364
13204.89101,531.749031
13262.87944,632.5694909
13382.01918,806.718656
13669.95991,980.2666203
14930.55298,447.2633185
15065.30599,603.9659288
11903.34902,4355.422022
13964.41318,2768.508287
16552.92146,547.2667271
16575.14191,689.5320541
16603.09859,1052.867676
16871.32697,844.6392969
15271.61578,2729.213344
15787.39816,2708.004298
17640.70436,919.6115391
17130.4204,2469.271199
new iteration,
13.41565504,566.2108732
84.9533688,612.96512
466.2843617,582.3133622
1449.663555,649.1662422
2277.358881,459.2081621
3128.064899,543.5693934
3299.360231,847.3706909
1685.123495,2992.411642
3948.971341,750.8103174
2616.567043,2448.933401
4133.904127,991.5963164
4783.476002,814.7054512
3180.541717,2477.639736
5362.793328,689.2556536
3331.331821,2844.101155
7294.5183,683.7960604
5820.087392,2360.777589
8147.754683,563.4327197
8252.143048,550.6356073
8454.193413,693.9354604
8730.401994,668.4520774
10357.76774,615.860436
11359.33178,464.7398326
12097.83729,452.6972185
11194.059,2399.522613
13309.59428,654.0590945
11559.13537,2464.518
14782.28332,560.6981331
14848.71564,847.4890646
13500.92127,2704.987939
14599.10143,2526.286359
12232.65316,4898.376704
16743.8549,837.6319749
16580.23343,1125.260884
16995.44847,1032.061583
17222.07591,1017.903631
15443.01067,2966.446821
15558.33094,3032.171679
17719.60818,991.9538585
13604.04461,5411.039061
new iteration,
497.7083755,563.438419
479.9910712,641.1557233
1792.537557,629.7639791
3738.416757,476.9969629
3824.562462,496.9017943
2937.509591,2203.312631
3325.072481,2014.270759
5857.974461,694.7648811
5865.206509,760.8856215
3967.530494,3015.273351
6173.700104,1019.994027
6675.414047,879.074382
7378.781983,427.9984096
8620.021594,461.7455358
8678.401854,704.7670568
8751.634704,701.0835494
10701.92556,643.8772316
9784.071595,2317.416227
12567.13363,539.2317819
14380.00766,420.2833941
14286.04789,616.6291847
14409.33472,852.4236912
14591.53806,792.3074119
14593.15278,1105.055257
15209.28753,2102.576139
new iteration,
522.6316992,478.2304292
1593.272374,492.8955136
1754.1597,618.9970608
3227.269059,430.8499188
3552.73567,478.436501
3800.79469,644.1044796
5171.535281,563.6426737
5858.234996,663.6098149
6217.309577,687.3504705
7416.534714,576.8992597
8132.534487,577.1134186
8352.11936,433.7169884
8498.988527,622.569899
6792.761596,2511.908985
8984.439812,487.7552884
7748.216468,2396.605311
9740.491777,836.4972369
10348.69375,697.0891846
10389.61292,1064.689208
10687.93153,892.2648609
10764.34065,995.855738
10926.55689,1208.425819
11356.42923,2092.548552
11537.53382,2211.572259
9638.259953,4240.23634
10211.25647,4096.486863
11715.60835,2618.543685
10923.51403,3901.690149
13306.14542,1655.1708
13402.24634,1877.806957
11010.10738,4317.359324
11066.46162,4548.033467
11214.30213,4446.947463
9548.585926,6441.94467
11301.86089,4858.154179
12644.55121,4444.588765
17238.98568,439.0937003
17417.61549,581.1709943
14851.64214,3671.911841
15160.05329,3487.692801
16857.12338,2496.86259
17558.07938,2417.112108
14815.97376,5216.206582
new iteration,
1244.55822,688.9720693
1528.055705,465.4745843
2186.386475,509.322816
2451.060691,603.3925998
2569.366267,708.898345
3148.065304,505.9860824
3390.796921,562.5252733
1797.351759,2511.624977
4019.39165,476.0162683
5592.76635,478.3986904
6091.836666,461.6779491
6331.398637,691.8274645
7267.241783,524.5447354
7355.314988,496.4715303
6290.247899,2376.43031
8803.696861,590.2170454
9144.513666,657.1011462
9592.989347,616.2197128
9598.698594,670.5104661
11876.01865,432.4668277
11732.33784,677.5914461
11886.14549,866.3796376
9663.770761,3226.895817
13206.45743,536.2004766
14202.59548,615.8808295
11925.59843,2952.877879
14270.32647,975.3663591
14791.47886,808.1061933
14808.70638,910.8786697
14991.73523,960.0862778
13424.32112,2908.711463
16735.63252,673.629001
16944.79188,576.631677
13256.7676,4594.398746
15514.02017,2664.35639
15801.77184,4198.217408
new iteration,
247.1877199,605.8437746
481.0999246,440.3532213
663.3684069,524.0717804
1482.194054,590.9959201
736.2575973,2491.931105
3900.388792,662.6330614
3868.646847,754.3750062
2947.515043,2170.789397
4682.842448,764.8386448
4691.619082,984.892295
4851.143436,1143.606246
4977.867251,1244.960811
4293.643613,2630.674369
5766.051068,2451.395502
5952.677644,2548.088104
8447.107496,733.3447556
8608.776264,668.908776
9487.183369,532.5253396
9636.124616,667.4264434
6322.687975,4217.296414
10035.64392,611.0509425
8380.765748,2472.884928
11350.79287,524.9952066
11293.28691,602.4105131
10547.99539,2562.885902
14158.35994,586.7067426
13360.47073,2317.153745
15557.62447,627.2244986
16151.80593,553.8447728
16313.10277,954.2156968
9060.452251,8356.8917
14570.52983,3264.914391
16497.50309,1441.167783
16670.83557,1720.034113
17094.41173,1595.793719
17464.37924,1414.791948
17724.94169,1340.903557
14313.20294,5153.887208
15230.32169,4856.48103
new iteration,
742.8280611,468.9763299
2493.273685,598.4427935
2675.517042,538.4944972
2886.633166,550.5985135
3142.127259,457.2759198
3599.784602,539.4049805
5091.550172,641.6620586
3979.626611,2192.276928
5598.582672,600.9751994
4162.429206,2337.385647
4379.435776,2236.63359
4678.509133,2381.423616
6960.508674,512.6617938
6984.717705,551.1846686
7189.079271,804.4988612
7232.902679,776.0058274
8104.00299,739.2527809
7763.080484,1350.432585
8284.521524,1133.047256
8669.965449,955.5190525
9611.979665,568.9108358
7521.086933,2784.203508
7425.610223,3461.945887
8185.162876,2762.393234
10620.24786,695.3956116
10589.40563,786.2378394
9364.478271,2513.267406
9650.239974,2744.933493
12246.06477,661.4407714
12415.56472,624.9559146
13385.65033,672.8052774
11310.04625,2771.485335
12885.95976,2179.415282
11136.61125,4012.09508
14846.37922,899.2924477
14248.62095,2136.985014
17713.88155,689.8262118
14742.93483,4090.552392
16886.37931,2240.2124
15230.77036,4121.821809
15457.23881,4036.344946
17506.60815,2364.764449
new iteration,
319.5668525,603.6217875
572.7307359,702.0860005
1893.888602,428.6679002
1831.180052,580.1784423
2561.632186,454.5557549
2897.638508,481.9297601
2968.893928,502.6963294
3144.318223,599.8208132
4259.838391,582.9626797
2436.392151,2505.617269
5980.734302,1031.673941
6510.208021,638.9107082
5056.40695,2377.763145
5317.078912,2463.018993
3712.42029,4318.760403
5849.001427,2756.467796
7860.843826,765.4050528
8105.557757,835.8622911
8386.809826,556.9511008
5154.440851,4270.626639
10065.11593,678.1613369
10197.14437,690.5257765
9245.085,2227.934077
10963.69535,810.7558786
5464.480523,6725.795239
9438.223638,2827.273437
11474.45123,1061.529753
11580.33667,1480.547773
10501.10842,2891.214615
11783.28149,1694.97921
13026.07509,751.7222334
11035.51516,3033.73774
13195.61692,1104.589888
13245.84768,1310.247535
13914.43623,1217.950886
15095.45718,591.5204
15629.74285,688.5677737
15993.01095,713.7223994
11495.64393,5367.018275
11500.04727,5797.103663
13558.25423,4444.259284
16536.57864,5713.752721
new iteration,
682.5940904,634.6394784
894.6675752,726.5106298
1475.23022,450.2482715
2060.216791,611.1496521
2239.462848,688.7656242
799.3260554,2382.018362
2808.228472,597.9402856
3016.986237,929.0853028
3566.969267,663.8600236
4885.852093,628.028478
3009.218182,4090.636705
7457.501295,508.0847013
5900.931329,2187.43923
4407.991693,3906.060297
7930.87801,588.3056074
6791.042268,2543.139512
7231.290437,2240.227109
9351.517547,610.490772
8218.493488,2661.886416
10035.09928,905.280628
11465.98103,555.5691847
11667.30153,723.8919415
8195.829232,4431.730417
10270.32313,3115.53877
12619.4663,965.6850632
12794.62804,895.0180002
12948.82198,1096.616292
9677.894115,4414.621846
13781.52384,568.4263292
14035.3127,750.1309722
12272.13772,3236.178929
14864.96259,930.0410944
11709.69638,4614.799923
14102.77773,2820.843802
14124.36946,2807.664707
16484.1343,904.4272742
15969.48055,2276.634091
17642.6608,663.4538437
17974.00173,635.7660388
17073.83024,2214.901896
17243.4855,2368.157541
17680.34715,2893.103088
new iteration,
753.8861235,649.2894799
1354.777057,617.3231148
1283.175603,748.924568
2350.022063,532.7794628
3283.783974,485.420099
4121.971581,553.1635954
4740.631346,665.2221743
6188.260054,536.6674195
6253.160407,781.2019461
4013.906954,4404.183635
8734.543497,675.0257562
7400.006714,2988.473782
8700.697403,2720.087869
10603.44139,877.3438828
8907.467521,2964.11865
7082.01446,4870.263394
9977.660052,2542.580531
11916.20529,803.4190526
10329.36233,2528.275788
10207.24582,3055.371042
12407.22089,1201.354959
12694.91271,927.9432155
13010.67064,977.3422785
13257.47761,790.5353093
13724.24143,735.2427007
11399.11291,3120.371214
14042.43557,952.4526062
12400.24058,2988.157567
14922.72087,705.8138098
15099.2237,724.3012091
15268.39815,686.5282705
16075.56975,699.6977812
14339.48413,2504.497134
17219.51928,585.1989857
17176.75327,687.9650013
16791.33948,2258.142946
new iteration,
453.7610563,710.7287406
1476.556206,802.0046269
1644.088092,897.6717698
1382.889733,2670.292515
3897.69254,863.2517294
3000.576525,2126.507458
3077.473574,2552.623763
5110.714169,1003.003466
5615.953651,888.2431158
3873.182248,2907.69372
6489.724641,674.5807412
5007.083983,2638.416362
1432.907178,7009.430269
5430.517152,3041.554108
8171.716744,791.0633902
5993.113382,3029.666752
8352.07126,1071.388129
2963.805652,6614.09137
6825.209759,3079.059703
7010.01451,3210.146362
8978.581262,2633.842848
11034.20641,589.049439
11503.25585,477.5154868
9202.285748,2932.941839
12016.5017,607.4742863
12008.9558,741.8948881
12552.60477,579.4246763
12630.85068,1044.771241
13407.02282,623.4746182
13856.07587,565.2337433
13809.2653,805.4236517
15039.76294,780.0373614
15080.07436,978.5033775
12131.97824,4420.923617
16416.30118,605.6768851
12952.02945,4468.618406
16674.81951,1052.130489
12995.61886,5157.144713
15312.91744,2929.519936
17564.55638,992.8602204
16316.83542,2442.901555
14923.45689,6107.729618
new iteration,
154.1137301,442.9349413
193.9548184,463.093853
1719.523999,441.9438605
1902.624487,599.0443641
2375.757667,628.8875766
2935.946654,757.5482921
2942.413058,914.2642411
3174.457986,1010.606372
3350.269366,894.7949912
2884.645244,2149.300252
4716.771055,610.3342931
5104.543908,649.5645599
5836.465346,483.2174692
5884.684631,559.7319478
5941.048289,924.8889896
6162.090615,791.1417789
6477.986119,817.1186591
7175.104778,2304.916863
9495.94141,447.0565143
4861.836059,6013.276122
10253.19351,1104.834786
10855.88246,1063.059781
9553.139937,2375.128539
11385.71421,991.0558146
10249.48788,2597.128306
12219.37802,1218.165036
10274.23532,3326.353136
13254.69147,551.9225314
13262.43843,1015.015933
13296.55706,1169.124598
11193.14909,3872.295004
13632.4506,1577.641518
13754.33052,1816.814511
13240.58846,3328.696141
13367.81426,3504.018911
16359.44431,730.4228752
16467.4978,958.2048875
17114.54903,665.9806423
13810.83514,4054.27192
12178.59507,5896.267775
14454.19249,4235.776399
13804.347,7023.528121
17455.76962,4329.549519
new iteration,
131.3176561,625.16603
211.798659,682.3348866
227.3350916,1018.801459
834.502619,918.4079421
1332.281,684.6624
1528.342796,993.2214178
2290.918934,527.0456342
774.1335456,2103.831023
2940.891375,469.8953906
3224.751544,553.5898011
3407.389833,678.732468
1516.767917,2629.354384
4598.611333,523.8582527
4727.926251,597.435853
5493.524698,712.9890551
5490.708576,775.8051771
5512.364783,1066.246068
6173.619182,869.7306553
6065.459226,1017.602664
6242.596868,1166.957252
6251.288458,1366.694399
6894.154852,1139.535274
6026.513753,2468.09778
8143.14466,631.4401261
8218.899785,843.3122575
5008.563314,4415.214909
9250.309911,528.7525753
6784.184965,3280.085601
9361.765137,1101.471822
10618.56177,435.3311439
11252.22261,545.7197753
11232.13171,625.8106722
9348.140305,2763.983238
11840.50307,639.2890118
11973.3066,899.5198849
9243.778224,3767.541763
12752.82649,522.2564453
12872.77189,708.3823041
13322.82591,696.9655497
13865.76641,757.4342403
14345.71807,515.1866086
14754.51194,553.5018883
11529.37314,4230.695325
15839.49572,817.1166124
16158.55115,1047.3825
16273.56241,1112.599613
16780.16119,966.0174646
15236.55888,2802.820505
11888.97622,6418.272067
15790.57083,4367.40499
17812.44237,2668.969384
16302.35507,4727.38082
15875.86775,6423.618805
new iteration,
349.1449603,560.2283631
295.5606612,677.7839917
436.6190055,825.4208296
1029.725224,477.3967208
1358.28779,663.8127208
1745.34331,626.0797515
2208.962,480.8528535
4602.359222,571.1218563
4086.978931,2390.196209
5936.984619,735.7112119
5990.014237,1012.254692
4861.66875,2451.668643
6810.142492,547.1280279
7193.337394,473.7069001
5524.410189,2631.680791
7429.521538,839.9992019
8146.38769,748.1924375
8259.535482,857.0465483
7087.952717,2442.011331
9540.677479,460.5536126
9807.021552,813.2325816
10157.56942,921.8568186
7746.332253,4102.645205
11301.28639,713.913851
8089.520739,4151.752913
11829.65573,549.8919525
8753.832128,4298.967793
12668.09661,650.8389399
9289.605515,4089.330035
13698.85514,612.8833544
13657.56045,714.1780447
14637.29352,434.0178286
13403.07084,2342.210594
15927.61482,447.946789
14796.59003,2186.209122
16459.15733,657.0670094
16462.20632,998.4625122
16525.17729,1143.307122
16531.41031,1473.55828
14885.87004,3186.695386
17422.23736,947.7878386
17864.99417,787.8271736
new iteration,
473.9341775,700.7372446
660.2596831,574.4117391
944.0574408,573.1116549
1379.777028,758.3347275
2447.088018,557.961814
1024.600771,2270.559408
1148.683221,2917.461284
117.2687226,4504.119877
4496.470877,650.2517776
2828.159765,2926.807971
3243.746184,2664.302046
5322.284004,1019.30685
1509.21816,5183.482334
4622.761187,2643.426386
6572.700494,700.9549119
5901.731461,2733.030865
2825.049832,6548.643749
7146.187573,2451.447564
5423.907484,4767.593022
8293.708024,2286.99154
10618.52209,603.9497128
8921.809996,2652.801333
12049.55401,627.644212
12982.6362,594.8093135
13109.26211,653.747092
13992.39821,632.275793
14812.58496,497.3122921
14931.89534,438.0019098
15611.57761,597.7212228
14177.85491,2490.786159
17437.41353,488.2217844
17428.91681,674.4739849
17942.51287,611.0643065
16530.90319,4115.81292
17656.96067,6054.331615
new iteration,
172.1283665,466.0402922
333.423499,682.9960088
701.4874118,697.0579791
2127.785413,687.7183612
2575.991329,647.2058241
971.6159563,2323.333442
2840.565306,734.329998
2970.007864,755.8440933
3113.835726,821.7178931
3207.61085,834.7939448
293.1092911,4079.75074
5440.259018,697.4864496
4034.221775,2226.093896
6702.034508,1052.027564
6664.640172,1149.421901
6603.570832,2425.455467
8476.795114,875.9603085
8746.930684,967.7791395
8909.026299,944.126545
7125.394956,2942.163292
6963.13666,3524.234084
7882.239083,2730.314805
8264.125742,2665.060874
9997.429805,1175.983837
10367.37074,1014.329963
6661.838554,5018.430205
13475.68141,576.2325915
12693.49847,2169.210928
14386.8024,546.5475898
14742.70939,485.7870032
15244.21816,615.6334978
13912.89538,2286.138919
16916.21628,479.0661603
16871.63055,699.4574347
15509.18235,2231.457213
17451.08798,547.4064834
16429.15424,2285.434748
new iteration,
1415.433428,551.4526187
1535.95497,852.9439729
1290.863241,2305.982991
3770.700284,580.0583219
2160.275034,2774.535971
4075.618749,919.1922567
2057.838784,4222.210739
5661.39248,640.5384621
6774.758288,726.3731727
6764.808543,867.0314945
6880.000634,1093.081591
7067.472821,1260.534286
7381.131461,1139.713782
5995.079791,2905.679616
8072.218316,966.1955686
8400.845243,1548.53245
9759.987114,562.9300371
7675.07471,2872.591822
10004.385,994.7296519
10131.90688,953.3608939
10153.42894,1303.077996
4687.097247,7131.06686
10715.19967,1449.831286
10756.22079,1836.587996
5234.413124,7801.138191
11461.59756,1633.953751
9911.817107,3681.247291
11876.08958,1776.974817
12541.46507,2023.403267
12555.58881,2018.35709
6533.236047,8374.662355
13453.30984,2055.912411
10943.96139,4739.73444
14249.40508,1730.201064
14300.91975,1767.939064
14664.04631,1734.307489
12300.04581,4302.047071
10566.27518,6632.680406
12308.92808,6325.032053
13434.86686,5562.79689
16731.12169,2476.25632
17078.95559,2396.229891
new iteration,
730.6512967,472.0203854
823.1649863,813.1816627
813.7028959,978.0252531
1586.950139,492.7017509
748.7534098,2255.414391
2584.620746,651.5103922
1547.787799,2446.44244
3353.846181,873.289133
3534.782319,769.9312729
1671.728149,3080.377024
4494.517761,714.9373855
2949.188399,2320.266747
4980.881995,2575.245701
7447.035294,654.2886118
7582.734078,934.6163919
8162.551498,567.6022112
8397.35047,815.2453954
8826.260128,648.3961466
7436.127697,2417.902306
9294.656275,1012.178168
9320.11808,1024.258546
8182.191668,2704.849764
10546.29835,453.1317356
10588.3503,752.574308
11205.48333,654.5865255
12717.36447,574.8537098
9217.429319,4234.170977
12994.27469,713.5569438
13331.6003,746.7053917
11492.00431,2602.741633
14073.37534,683.8134653
14847.71511,555.7906333
12962.41327,2785.934059
16082.58393,459.2994996
13408.0108,3180.414425
14194.39469,2853.561139
16116.77431,1023.601985
16636.45152,999.2480283
15062.2114,2736.365104
17196.70107,881.6693903
15541.87678,2597.900256
17622.98102,1104.672634
17610.03776,2672.272791
new iteration,
65.07079165,664.9765175
274.4429815,570.13145
959.0794205,626.2130275
719.6189976,2137.265843
2733.537931,662.5740679
3742.365269,679.0335252
4016.315434,687.820772
4584.136206,718.9995309
5048.320773,700.2825858
5411.263507,715.1963149
5861.505561,502.9564797
4274.513164,2158.503535
6396.627696,494.1137084
7333.585286,636.6075735
6055.418427,2681.251186
8319.097645,729.7416229
8350.3641,933.8728252
8658.896309,719.9971021
9436.031985,590.4694058
8008.944918,2450.184261
9869.324334,816.4696616
10022.01514,738.888378
10125.08004,1065.397338
9754.546208,2394.573495
12186.76229,423.8278467
12081.13643,643.2322254
12304.98962,739.9750888
12334.89401,872.6923965
12389.95614,1073.489882
10996.168,2676.076077
11190.79977,2644.511979
13416.38672,809.8518617
13954.9938,741.8022811
14192.84946,625.413809
14214.73515,871.0643269
14554.72317,984.3873079
13384.93354,2776.791379
15322.46761,955.1821519
16141.92926,462.6285988
14499.00126,2563.788415
14799.90507,2697.506698
14698.26327,2899.703232
17954.92414,1097.781634
17489.90872,2562.218121
17720.66705,2487.666337
17914.56336,2715.71096
17147.99083,4265.192971
17199.60087,4543.07068
new iteration,
284.898116,842.396904
127.7798171,2281.776557
1806.77315,672.8910432
1854.935937,987.8756163
189.7248499,2744.983363
800.9441683,2621.763895
2480.91036,1307.488494
1559.881074,2457.036716
3562.071409,655.2912626
3695.094675,657.1812657
3870.188938,834.5481085
2178.379791,2970.537531
4788.923452,680.2046191
4899.151074,891.6538943
5567.878598,601.5100922
5559.427016,669.9616742
5582.846163,1173.54258
4125.337334,3193.182665
5754.299054,1624.220945
6578.921698,1222.408335
4530.061942,3331.268091
6988.059482,1123.294211
7198.519999,1189.601877
7469.761328,960.0104703
5569.482321,3199.094209
7798.66682,1066.733126
8228.040908,1119.664433
8670.718843,796.0084416
8712.075497,967.1044542
9438.518135,549.7409771
9859.252103,634.9687418
10082.67193,551.0774578
10123.53664,894.073765
10986.4092,710.0941869
11778.09874,591.8882352
7947.555002,4808.554769
12827.18463,690.8810239
12840.20273,934.199158
12897.66621,1115.984856
13060.55539,1198.346706
13818.52714,2349.401909
12392.63119,4075.943407
12484.7519,4316.074052
15904.20469,1067.813125
16676.51148,874.0297373
15019.17499,2591.366231
17036.20853,918.9268982
15391.75379,2651.310084
15662.4181,2885.095381
16505.80056,2550.921466
17425.90642,2668.182307
new iteration,
171.2336435,453.4575614
412.7925056,623.8202937
672.4120623,597.8210584
2006.690416,483.7587749
1946.479491,603.9697006
2848.562742,643.7587754
1233.449272,2375.248325
3660.258544,505.0030042
2068.769186,2457.299775
3406.090852,2087.642158
3322.088409,2349.116988
6801.002701,626.3208489
5849.424215,2765.384468
8267.34548,602.5511181
9260.860393,515.6784893
7437.235742,2604.792742
5770.631433,4454.861137
10454.85194,595.9844367
7373.233981,4099.409661
11089.93555,1128.450875
11474.20921,897.3341937
11050.28047,2763.804335
10930.83638,4142.365347
14852.56205,719.3719058
13557.29877,2514.670461
15288.63332,956.2916809
14201.11947,2380.969849
14657.55514,2121.710586
14831.30848,2360.880907
15076.5513,2662.818348
17260.58184,908.1550195
17619.36965,740.7905647
17876.62939,1353.528857
16880.49271,2909.83247
17762.76285,2770.250962
17705.85535,4364.125298
16790.11549,6005.120935
new iteration,
2206.785699,444.0695101
394.8554627,2278.587317
2415.286925,748.3306509
3359.713427,486.6263403
4252.524631,496.0169002
4554.884101,556.1654943
4930.505535,427.2416305
3728.137023,2234.950439
5449.370227,606.1316513
3971.49624,2493.714816
6162.185181,643.4235058
6439.461505,787.0747487
7100.929676,436.3633595
6631.254172,950.125304
5483.521097,2622.136825
8221.55922,568.7679599
6605.451117,2374.965128
8328.151968,1016.88493
9075.691443,713.9656865
8426.3716,1423.28553
5747.634419,4479.937902
10233.22151,627.337958
8359.670471,2802.297755
10604.02976,617.9384684
11209.33802,533.5695924
11420.32247,520.1462236
12158.10812,629.1194052
12805.06066,682.5114667
13420.98914,587.1714578
14360.6283,508.8981764
12837.59995,2075.527999
14081.55223,2221.608923
17031.26124,692.9081572
17487.79276,664.7316866
15511.72963,3749.068138
new iteration,
410.1407553,446.4292828
457.970242,713.9758654
1063.931745,432.2822911
1298.067913,531.5292624
3224.37796,561.2006539
3345.260031,528.940835
4060.998578,569.4656278
2510.074211,2317.064488
2566.631228,2511.528912
4898.16014,930.5589058
3076.986055,4062.944405
4759.109988,2522.96055
6731.28985,943.132173
5794.412593,2398.833899
8033.952314,535.9732423
4926.772278,4634.225824
9956.344737,461.2101139
10154.82155,537.8914379
10413.75345,672.3230208
12122.65126,503.6401101
12386.29137,512.1834652
12391.40682,673.1207932
10836.76619,2619.603895
12754.54503,982.5841108
15164.87134,533.3590886
13638.49194,2189.811397
15340.62755,759.6357261
15578.23043,924.5985646
12447.173,4384.373969
16121.25961,928.5471121
15509.39879,2430.548241
16306.17696,2720.575653
16564.7895,2623.568371
new iteration,
320.547256,582.7583629
1224.646502,588.1251179
1631.518655,525.0918761
1527.324371,715.6156782
1949.466661,589.297919
3109.524514,643.4134151
3305.581345,601.0503993
3357.073778,766.3960602
4443.924063,608.1288601
4596.221009,642.354208
5413.669001,485.1268961
6104.90126,511.0325958
7326.803212,700.6122077
8242.899779,678.0812965
9090.406089,590.9349943
9211.534984,751.8149998
9285.537091,791.8745012
9322.193741,968.498092
8001.442053,3179.124851
7839.086109,4190.512991
11822.76807,516.0241944
9565.544177,2904.524604
11993.73874,743.7635685
9843.349984,2986.699877
12566.73724,860.7493108
10515.70104,3203.288344
11304.15678,2634.256893
12961.37665,1266.285064
13426.00954,1133.29355
13996.65277,760.6436801
14028.23656,1003.727499
14153.06659,984.5622913
12500.79765,2982.824061
14166.61415,1371.20248
15417.81663,625.6891745
17119.4835,914.2168502
17612.95205,1167.194109
17702.04437,1306.473821
17839.96658,1246.88224
16259.70117,3332.576433
16867.07389,3180.26781
16657.69359,3502.550958
15283.98683,5202.113881
17391.72923,3615.66729
16450.10482,4698.093631
17312.46493,6830.5162
new iteration,
84.95803613,703.4177209
1073.499698,436.9129386
1182.389073,711.1602266
1238.267579,761.5345511
473.8540026,2083.247075
2101.865945,694.0833122
2437.101077,622.131469
3308.857788,568.4079794
3583.068425,884.6482388
4103.464322,588.0768712
4571.541193,688.0923561
4696.049552,633.4944488
3319.913716,3040.854229
5745.696851,659.0977588
6028.078255,837.7705437
4253.671335,2930.022329
4918.589288,2643.365106
7188.791494,553.2402622
3297.074472,4792.147672
6085.042794,2364.048349
8398.474663,574.9258335
4744.756677,4371.281413
9126.862237,665.4932218
9759.315354,527.5037341
8286.836488,2298.452091
10450.18881,471.6358769
8935.352636,2335.904906
11465.809,583.3553954
9983.285925,2578.021415
12199.93942,757.5511183
12545.10792,831.7043044
11122.51641,2641.380029
12720.00087,1103.895571
12733.44815,1607.730295
13832.27905,1045.348408
12529.69408,3113.704469
14317.84206,1484.1503
13117.50896,2880.825344
15690.30589,528.9941962
15950.02821,663.4131264
11922.43608,4707.733452
16001.96587,1008.704526
14002.31582,3517.224723
17812.35458,663.3976843
16433.44134,2201.275009
14158.98407,4971.109658
new iteration,
387.2099511,433.8205481
983.4896805,621.787473
1854.390201,535.3210318
2014.410213,488.2580178
2572.180416,641.1825888
3340.523002,556.2155013
3944.440581,587.1022042
4038.813479,695.8088045
4614.622284,542.9219111
4659.459116,893.1698094
4946.411647,666.2172788
3264.62599,2562.908399
5312.628926,582.0432357
5346.604383,932.6826312
3661.128846,2786.617016
5694.883252,1116.350862
6428.092082,816.7829195
4507.824592,2858.857917
6664.504668,1040.886169
7398.224343,501.6863456
7480.673301,763.2048106
6099.017736,2551.126427
9698.241869,701.5278876
10683.76264,539.2297099
9353.272744,2367.124078
9482.014674,2541.388846
11164.58743,1116.230274
11347.52247,1431.800251
12745.38151,949.7436502
12900.17886,1183.304039
11208.22138,3177.514975
11864.33097,3307.885341
10812.82321,4574.27465
15393.69839,598.6444423
16377.64371,473.355666
16833.68549,522.6380549
12783.68621,4632.637333
15635.924,2292.02211
11600.39682,6735.730944
17880.51162,720.0529308
new iteration,
1362.687864,525.6057755
1933.664557,500.2750329
1959.755187,667.0844813
2177.472987,992.3694775
744.3674362,2633.327989
2648.477754,997.3550823
2736.16095,1208.00389
3004.258313,1460.427638
3341.687408,1253.043269
1764.753541,3086.618205
3489.103403,1611.411413
434.4165453,4849.626822
3968.116803,1625.32626
4259.205038,1366.300617
4945.904056,1025.655975
2867.314002,3278.201943
5153.877991,1317.72435
5178.203589,1378.365305
5243.924813,1742.323449
5270.780816,1881.304329
5791.560031,1955.258351
5818.162155,2073.536554
5977.797215,2106.795198
5991.119055,2418.347092
6016.701107,2664.359236
6453.783879,2471.01494
6820.13367,2209.454298
6960.228516,2434.055813
8471.843119,1226.320334
5616.654528,4336.859367
8977.84509,1282.005799
8010.962671,3102.782613
10794.81911,434.8578251
10878.35011,809.807906
12414.91741,631.0792097
11353.97775,2504.500921
11439.37051,2479.108158
14479.66668,506.2677976
13678.47867,2323.981542
9098.722299,7045.608002
15708.66139,737.6340885
16024.3303,886.9156326
16693.85981,807.7266879
17025.16826,540.0617186
17445.22998,656.9760493
15715.9926,2539.479539
17882.17143,737.9003689
17060.35668,2549.340648
16617.31754,3819.601655
new iteration,
386.4303284,701.0213183
684.4233656,589.3571364
1841.37183,670.8101069
1415.691334,2172.979776
3353.425749,682.2576176
4973.58412,714.4713872
5204.22363,666.4069393
4545.223116,2130.960048
6449.645317,578.7018157
6682.710776,1012.837842
6522.781052,2281.304293
8406.943522,717.968992
4932.597891,4267.858332
9543.304307,492.3905085
9761.879251,665.5336312
9914.091993,1043.502454
10238.91562,789.3623761
10839.92361,568.6044948
11139.06447,502.629594
6296.459371,5951.360806
11867.8816,683.8115215
12698.696,551.7932767
14740.07475,874.9531179
14850.11914,1270.454852
13921.01915,2774.101817
13130.48928,3997.741404
16852.18559,769.7757527
16874.40194,788.8099056
17422.51341,722.7979164
13770.4425,4624.963761
14729.41687,4195.570887
14740.9442,5168.820051
new iteration,
544.925851,460.4689067
1257.03959,542.668846
602.1048145,2336.921321
2530.400977,524.2311093
2546.525589,871.0795638
3233.457197,495.2409933
3198.647458,590.0507318
2186.91596,2145.591126
5433.979161,488.0114425
